,iv_surface,skew,slope,log_returns
4090,"[[10.01127346  2.63918474  0.01517484  0.09682062  0.15428691]
 [ 8.31633195  2.25259732  0.0289174   0.08596399  0.13707312]
 [ 8.55089992  2.51330219  0.04037928         nan  0.14432727]
 [ 8.88485321  3.46505641  0.01925215         nan  0.12571158]
 [ 7.15286048  3.06088282  0.06378599  0.10066936  0.14926731]]",,0.03486859723182649,0.002403544719719397
4091,"[[6.32252584 0.45502234 0.84952905 1.29861723 2.00252354]
 [7.32753302 2.94315449 0.70529093 1.38352621 2.28075907]
 [8.08572094 1.07773659 0.54927238 1.61996593 1.94754707]
 [8.52807561 1.9096982         nan 1.47115543 1.97627921]
 [9.8627988  2.05013363 0.70186316        nan 1.99398415]]",,-0.003427768084513283,0.00037868890253994384
4092,"[[0.43079033 0.26180595 0.12134803 0.21960654 0.32261588]
 [0.40232514 0.2410057  0.13357583 0.20549275 0.29752421]
 [0.38416552 0.23398419 0.15189374        nan 0.29438334]
 [0.40148192 0.24883235 0.13562561 0.20818943 0.29810493]
 [0.40313403 0.17798859 0.14649663 0.22264226 0.29696366]]",-0.11530415235307014,0.012920801890662192,0.00047581563140983
4093,"[[0.32338521 0.24284161 0.11660944 0.17513782 0.28235718]
 [0.3573424  0.21135977 0.13041308 0.19596034 0.27459578]
 [0.38821558 0.24679008 0.14124645 0.2243355  0.28136278]
 [0.40852097 0.17342863 0.1400939         nan 0.258223  ]
 [0.40182976 0.27269109 0.14389069 0.20666736 0.26743668]]",,0.013477603824963352,-0.0019661794859932237
4094,"[[0.3926601  0.18849697 0.12260086 0.20675464 0.28382539]
 [0.38289303 0.27018443        nan 0.20989069 0.28292079]
 [0.40066337 0.21816042 0.13771447 0.17047801 0.29262499]
 [0.38670534 0.25339886        nan 0.18628818 0.2780951 ]
 [0.39975234 0.2697386  0.15461103 0.24503128        nan]]",,,-0.0006862424858003397
4095,"[[0.41305644 0.20427868 0.11808967 0.22262412        nan]
 [0.37056281 0.21700815 0.14548604 0.1840232  0.31217885]
 [0.41832325 0.25882654 0.1770139  0.21457163        nan]
 [0.39160904 0.23733344 0.13606688 0.25607811 0.31160635]
 [0.44948912 0.26055036 0.13964206 0.23235089 0.30778053]]",-0.14543922017876365,-0.005843972780775253,0.0019535080775477586
4096,"[[0.41720866 0.24655197 0.14829095 0.20776253 0.33806796]
 [0.4237657  0.28105944 0.13950747 0.24164746 0.34120163]
 [0.48470698 0.24792621 0.14378914 0.23994999 0.34405052]
 [0.49415081 0.29487752 0.14264619 0.23398265 0.34276801]
 [0.47424585 0.28966131        nan 0.26767892 0.32348255]]",-0.11219875740701783,,-2.5821073692471076e-05
4097,"[[0.45776319 0.23020967 0.1277579  0.20514284 0.33771679]
 [0.5150873  0.29983835 0.13851027 0.24598148 0.35996666]
 [0.43018185 0.30214571 0.14135735 0.2603971         nan]
 [0.48644118 0.272299   0.15200264 0.28039099 0.37026429]
 [0.42168183 0.19292909 0.17064014 0.24453693 0.33975999]]",-0.15604863530334845,0.032129869181724974,-0.004174534996423225
4098,"[[0.50658056 0.222125   0.17559547 0.23261932 0.32118695]
 [0.50420419 0.31292035 0.15051458 0.21170996 0.34318489]
 [0.45000461 0.2709886  0.12589301 0.23594806 0.3041193 ]
 [0.4720786  0.27574619 0.16779508        nan 0.39179495]
 [0.46892488 0.27976472 0.15573679 0.2604169  0.37103782]]",,0.005222211218638473,0.00463571659406427
4099,"[[0.32391604 0.25877111 0.14852218 0.19638847 0.26992317]
 [0.38914752 0.29681772 0.11562999 0.22972722 0.26157731]
 [0.39743601 0.2188089  0.14082142        nan 0.31794804]
 [       nan 0.22215734        nan 0.1986234         nan]
 [0.40063845 0.21398746 0.15289076 0.25524058 0.28985569]]",,0.03726076918977897,-0.00082542245879727
4100,"[[0.42947898        nan        nan 0.21179329        nan]
 [0.35370013 0.21288174 0.14689763 0.20087449 0.29125382]
 [0.34087354 0.21118403 0.14512455        nan 0.26403979]
 [0.4005782  0.23496221 0.14861851 0.21008568 0.28931792]
 [0.33598456 0.2561002  0.1387449         nan 0.29181883]]",-0.13618024557934025,-0.008152727288020911,-0.0003204072665854905
4101,"[[0.36800194 0.24300763 0.11709468 0.24547591 0.27046617]
 [0.46990991 0.25341014 0.14104755 0.19310742 0.33360885]
 [0.41547173 0.2819743         nan 0.22486276 0.33644492]
 [0.46415626 0.30460475 0.14356779 0.2559648         nan]
 [0.43751941 0.23078574 0.17492135 0.20363707 0.30851321]]",-0.11924781647641983,0.03387380642042631,-0.0004233422173723509
4102,"[[0.50906807 0.23923268 0.16413392 0.20474814 0.30866942]
 [0.50424947 0.21281605 0.14410319 0.29666147        nan]
 [0.48735276 0.29134178        nan 0.26601547 0.38549956]
 [0.51723407 0.38973864 0.15905939 0.23478618 0.38610376]
 [0.47954705 0.30370527 0.12108076 0.20596545 0.34813136]]",-0.08158315747043589,-0.023022430582593914,0.004194853891323751
4103,"[[0.45209785 0.26559799 0.1364105  0.18300595        nan]
 [0.48135844 0.21418194 0.15044355 0.22876897 0.30861009]
 [0.41578254 0.22342968 0.16594223 0.227062   0.35139392]
 [0.40307428 0.27209304        nan        nan        nan]
 [0.45017021 0.29044699 0.14289163 0.25644153 0.32464211]]",,-0.007551926808935405,0.0011938264553101939
4104,"[[0.36441662 0.24907653 0.15448154 0.1798912         nan]
 [0.38960196 0.25840397 0.11926418 0.20174267 0.27801828]
 [0.38928872 0.23240805 0.15015019 0.21398049 0.29279675]
 [0.44973624 0.23269463 0.13628305 0.20816275 0.29012323]
 [0.38971034 0.22702873 0.149904   0.23599715 0.27818025]]",-0.12401710716621853,0.030639825742361043,0.002586710352746272
4105,"[[0.41226892 0.2462927  0.1395577  0.18051576 0.25932796]
 [       nan 0.23192347 0.14237659 0.20866496 0.28103755]
 [0.3718998  0.21712187 0.12975017 0.22451747 0.28910394]
 [0.34454787        nan 0.11726019 0.21268117 0.27589793]
 [0.38324046 0.21562501 0.12854122 0.19422029 0.2997166 ]]",,-0.013835364300599146,0.0013096746080552297
4106,"[[0.49120576 0.230875   0.14783855 0.23103019 0.35997919]
 [0.44739363 0.28852284 0.1379414  0.22967216 0.33986473]
 [0.49210526 0.27902984        nan 0.25928175 0.32747651]
 [0.45787729 0.26702149 0.16556884 0.27376388 0.34219763]
 [0.47834254 0.31467301 0.15084855 0.23882203 0.33887816]]",-0.16894003359074156,0.01290714984178476,-0.000978820526325757
4107,"[[0.41709516        nan 0.12854123 0.23534999        nan]
 [0.4203068  0.29934089 0.15275062        nan        nan]
 [0.38159326 0.24048294 0.15679874 0.20117624 0.33121725]
 [0.38602937 0.2519313  0.11713766 0.22538853 0.28780339]
 [0.36531681 0.23249464 0.14934415 0.23036007 0.30460079]]",-0.10386627635132843,-0.003406468957248443,0.000923094343923717
4108,"[[0.39684106 0.18799835 0.13148148 0.21205768 0.30168674]
 [0.3647456  0.24830608 0.12595004 0.1835044         nan]
 [0.37615352 0.22141684 0.14072009 0.19762664 0.30161281]
 [0.39828261 0.22487987 0.15082904 0.24314576 0.28956561]
 [0.35793226 0.28721952 0.15144704        nan 0.26733319]]",-0.15996198767280695,0.025497005840514314,0.0005794828873409633
4109,"[[0.38764618 0.20771724 0.13686781 0.19039153 0.28872798]
 [0.36376244 0.2287237  0.13713025 0.21366879 0.26407029]
 [0.43758711 0.25640913 0.14592061 0.18221177 0.28561868]
 [0.40934535 0.30189922 0.13761951 0.23034066 0.2944804 ]
 [0.40344733 0.23107063 0.14688504        nan 0.31055097]]",-0.10184022724876536,0.009754798220592997,0.0023251386416918937
4110,"[[0.43579361 0.22238312 0.1412745  0.22646608        nan]
 [0.4276822  0.23359474 0.16663648 0.21722003 0.3109014 ]
 [0.41549439 0.25557403 0.12732344        nan 0.32880952]
 [0.41202585 0.28251678 0.14211823 0.21655712 0.295161  ]
 [0.36230947 0.2325048  0.15395582 0.23304873 0.30815936]]",-0.1091384037952266,-0.01268066124046463,0.0028373481683402614
4111,"[[8.83632309 3.12680505 1.13829114 2.1696844  2.88296565]
 [8.36744738 1.85039142 1.01810875 1.91253962 2.65557468]
 [8.92361071 0.38339359 1.34199876 1.76268011 2.65121364]
 [       nan 1.53852817 1.09316475 1.79467018        nan]
 [5.77212305 0.69357783 1.08433355 2.07742777 2.55172188]]",-1.2212357563959473,0.06622479736471565,-0.0002853187268530986
4112,"[[0.43625829 0.82137427 1.07498719 1.40740238 1.50505974]
 [0.52602309 0.77259287 1.07946793 1.36568843        nan]
 [0.48441956 0.69550989 1.19843279 1.29050858 1.52385578]
 [0.53725805 0.88324871 1.06975351 1.3306542  1.4850772 ]
 [0.37856266 0.83209488 1.24936949 1.3301308  1.60864294]]",-1.2934562542086072,0.16990155972482257,-0.0008259797722654599
4113,"[[0.34907842 0.22515492 0.12580196 0.1883254         nan]
 [0.3247793  0.23757226 0.13798001 0.16799233 0.26531098]
 [0.34336945 0.19429545 0.14951071 0.20973516 0.2610206 ]
 [0.36744889 0.24542238 0.11992252 0.20040338        nan]
 [0.38877217 0.20385255 0.13951235 0.16871392 0.2639179 ]]",-0.09741302441312358,0.0015323451573867053,-0.00024023551716532813
4114,"[[0.35979451 0.23978301 0.11920253 0.20721611 0.27039302]
 [0.37815785 0.22098813 0.13908988 0.18421611 0.27657456]
 [0.32020054 0.23575716 0.13557513 0.2146719  0.30423765]
 [0.37073692 0.21741993 0.13899843 0.1974687  0.27949072]
 [0.39137627 0.23296978 0.14717929 0.22223958 0.28035246]]",-0.12902281475524996,0.008089415506891767,-0.00024692351304511536
4115,"[[0.42471438 0.25433576 0.1630645         nan 0.28124451]
 [0.42847817 0.30844655 0.14596077 0.21510404 0.31204158]
 [0.41398776 0.22713612 0.13263784 0.24439874 0.35415883]
 [0.5264281  0.31478292 0.14631681 0.21402367 0.31768538]
 [0.46816746 0.27290541 0.14655277 0.21917284 0.3188003 ]]",-0.09593718454041025,0.0005919991388253221,-7.28619048341901e-05
4116,"[[0.31508968 0.21197255 0.11314434 0.19633917 0.2669775 ]
 [0.40016359 0.25723329 0.14712804 0.19849148 0.27432125]
 [0.39826107 0.21711227 0.131221   0.19779635 0.3100577 ]
 [0.38090447 0.2417655  0.14007264        nan 0.27776852]
 [0.39484061 0.23709376 0.15016009 0.213615   0.26308602]]",,0.003032047224261508,0.0001991925750656188
4117,"[[0.82979324 1.08624562        nan 1.42321998 1.62373073]
 [0.81667418 1.1388264  1.31986922 1.48096042 1.6635892 ]
 [0.96341055        nan 1.36840568 1.56775883 1.6177667 ]
 [0.87460911 1.0840089  1.29097121 1.52976275        nan]
 [0.8190599  1.15082032 1.39847623 1.46222319        nan]]",-1.5138481368944456,0.07860700788130459,-0.0030368117208877626
4118,"[[0.20321264 0.30894423 0.43721013 0.51722908 0.56592952]
 [0.15464989 0.34500208 0.43349885 0.55144828 0.58626705]
 [0.23124039 0.38084115 0.47850638 0.49856278        nan]
 [0.21806932 0.36591654 0.49277417 0.51786434 0.58883662]
 [0.27193952 0.32708097 0.42749662        nan        nan]]",-0.5687480624847474,-0.006002227571474117,-0.0021388405547514526
4119,"[[0.37081537 0.2352305  0.12933106 0.23280879 0.29273454]
 [0.40105826 0.23982244 0.13319801 0.21421657 0.28835796]
 [0.41737754 0.26411651 0.12451436 0.22454236 0.26583346]
 [0.37224808 0.2232279  0.14011582 0.20295767 0.29199303]
 [0.38756345 0.2364658  0.1551085  0.1782508         nan]]",-0.12998069861783185,0.021910488064272426,0.0016780125825557968
4120,"[[7.99033414 2.6455147         nan 0.31775513 0.55556486]
 [8.96745579 3.51469865 0.17515089 0.40899301 0.49126779]
 [8.0005771  1.71862751 0.15391284 0.4089438  0.60726915]
 [8.10805161 1.50198123 0.1774981  0.4226246  0.59677924]
 [8.18376458 1.7932226  0.20848051 0.34955809 0.53405128]]",0.3621802193753485,0.03332961570621654,0.00010105425964271358
4121,"[[9.38748916 2.84550365 0.81732681 1.28713949 1.80329975]
 [6.97860882 1.67147684 0.86729693 1.41750356        nan]
 [8.0689879  0.89447841 0.39584381 1.36753396 1.79115694]
 [7.4678582  0.92213403 0.67944442 1.16967508        nan]
 [8.29079492 1.03590588 0.69562842        nan 1.96978719]]",-0.803214944950913,-0.1716685139827835,-0.0008643730661320748
4122,"[[2.5016465  1.32548639 2.1569049         nan 3.36492332]
 [4.76422936 1.46166282 1.8652877  3.02446161        nan]
 [2.01868076 0.9321508         nan 2.95338694        nan]
 [0.20082409 1.26030592 2.32377308 2.84216502 3.43702524]
 [0.70031067 1.11392144 2.25597355 2.73870221 3.44947253]]",-3.114702630206939,0.39068585533649647,0.0024481550597929814
4123,"[[0.35712918 0.58644013 0.94844126 1.16327911 1.24050405]
 [0.27206208 0.66252404 0.94184552        nan        nan]
 [0.30598359 0.61815982 0.9075206  1.06488201 1.27677411]
 [       nan 0.66834774        nan 1.08313246 1.37097245]
 [0.3125637  0.7162168  0.85270896 1.14327939 1.3303042 ]]",,-0.08913655968526579,-0.0004345507517919449
4124,"[[3.49872928 1.15018801 2.31381528 2.69802595 3.32163926]
 [3.61680771 1.14820945 2.2876965  3.10056077        nan]
 [0.96897273 1.68542375 2.19478573 3.04466074 3.48384333]
 [0.13421911 1.62138538 2.1893549  2.87929674        nan]
 [0.39303873 1.48184223 2.17051436        nan 3.57358897]]",-2.818310582181283,-0.11718213385677423,0.0023771623612040176
4125,"[[5.32402872 0.27151261 0.55493943 1.133019   1.38133691]
 [5.7381117  0.35063441 0.71447877 1.0201369  1.37585532]
 [5.83450697 0.30564654 0.86593666 1.03260383        nan]
 [5.36310122 0.15010043 0.76955414 1.05788452 1.23683783]
 [7.09726632 0.42660036 0.66621452 1.10257816 1.31110751]]",-1.2234461856043386,-0.04826424715151445,0.0002293875779876939
4126,"[[0.2943512  0.96328071 1.4953637  1.76682511 2.14514615]
 [0.50610162 0.85007613 1.65086584 1.92848226 2.12627504]
 [0.48720934 0.8875559  1.40649728        nan        nan]
 [0.14469632 1.06849391        nan 1.86758571 2.17019331]
 [0.3380336  0.82319211 1.32669846 2.03622573 2.29499995]]",,-0.3241673774617819,0.0053950341821490284
4127,"[[7.27960763 0.84670891 1.67620622 2.37818847 3.20168698]
 [4.27136744 0.75040061 1.84647785 2.41142023        nan]
 [7.39946438 0.70950128 1.73162074 2.40496905 2.93119168]
 [5.54293721 0.7339382  1.48560529 2.29372463 2.99621278]
 [3.20503957 0.58845132 1.62425519 2.30113961 2.90966061]]",-2.2654985081449732,-0.2222226660311608,-0.0016576290463090372
4128,"[[0.70247792 1.07431951 1.4510567  1.69554156        nan]
 [0.77586294 1.07800114 1.48072195 1.71822632        nan]
 [0.69447339 1.23846548        nan 1.70556058 1.96504193]
 [0.88087987 1.15232437 1.39720536 1.74318405 1.9393816 ]
 [0.67058434        nan        nan 1.61998377 1.86309113]]",-1.6926351978948624,,0.0011509277335862776
4129,"[[0.31114477 0.23378031 0.12874234 0.19634926 0.26540185]
 [0.39113731 0.21318861        nan 0.17781112 0.22794404]
 [0.37128827 0.19113318 0.12367899 0.17004289 0.26592944]
 [0.35864704 0.24012905 0.13637028 0.22422258 0.27373829]
 [0.3450979  0.23371896 0.15740901 0.18575617 0.25776875]]",-0.12841704557642264,,0.0032554805363955953
4130,"[[0.42813223 0.27629555 0.13243911 0.20093324 0.31708615]
 [0.4528928  0.23610993 0.13288431 0.22419474 0.28576965]
 [0.4839768  0.26974967 0.1216381  0.18923744 0.35342636]
 [0.42566977 0.29199949 0.15556754 0.22898816 0.32563803]
 [0.45714495 0.23738715 0.16632867 0.25562644 0.34661063]]",-0.1240618736264038,0.03344435391911044,0.0015417866960478674
4131,"[[0.39301237 0.19740721 0.10353828 0.18312694        nan]
 [0.36626919 0.23589163 0.14390336 0.20245351 0.24238488]
 [0.34675918 0.17978938 0.14439502 0.23465609 0.29839413]
 [0.40184062 0.27676792 0.13438296        nan 0.28964626]
 [       nan 0.24383921        nan        nan 0.28184738]]",,,0.002501788280841886
4132,"[[0.43235227 0.30238329 0.14185639 0.2492602  0.34488885]
 [0.48985925 0.2610421  0.15012562        nan 0.33729873]
 [0.49983933 0.28811565 0.13614949 0.25650627 0.35641385]
 [0.46164685 0.2502819  0.14737538 0.23442785 0.30376037]
 [0.46726302 0.29524527 0.16053155 0.22243213 0.32920014]]",-0.13944835391784427,0.010405926882216782,-0.0013526424860876235
4133,"[[0.33936023 0.22382428 0.12562726 0.19776386 0.25282382]
 [0.31123053 0.22503568 0.13086974 0.19401502 0.2699845 ]
 [0.35746319 0.22334497 0.12644053 0.22468028 0.27101962]
 [0.36107256 0.18225223 0.15907905 0.20283927 0.24908352]
 [0.36550484 0.24271927 0.1457119  0.17599195 0.27721197]]",-0.1693725723047256,0.014842164086128401,-0.0034319721356985346
4134,"[[0.43721309 0.28861326 0.1231642  0.23168673        nan]
 [0.51672899 0.24969548 0.13128749 0.22980941 0.31095268]
 [0.36846572 0.23544559 0.17065324 0.19954416 0.31347691]
 [0.46323119 0.2663203  0.17322248 0.27381906 0.32984673]
 [0.42299465        nan 0.15718542 0.21240162 0.33211125]]",-0.17697186238036408,0.02589793336600188,-0.0013872580861991931
4135,"[[0.37989068 0.20688849 0.13092433 0.20371483 0.27717981]
 [0.40706551 0.22388506 0.13680221 0.19826734 0.28027892]
 [0.36771199 0.24260335 0.13421096 0.21073192 0.30979883]
 [0.36011854 0.24602725 0.15193877 0.21927497 0.27059661]
 [0.40892734 0.27560187 0.14114205 0.22807818        nan]]",-0.13856262949716627,0.0043398357377062435,-0.0011565612349673704
4136,"[[0.40843796 0.22159073 0.12979444 0.22743002 0.32588039]
 [0.45863986        nan 0.15950443 0.17160428 0.28516616]
 [0.38380424 0.25556888 0.1382846  0.21251606 0.28829197]
 [0.42549144 0.24959006 0.15502841 0.18977699 0.32084575]
 [0.39754857 0.26628797 0.13396679 0.25179205        nan]]",-0.1251218784132222,-0.02553764649293755,-0.00047052218037344504
4137,"[[0.47402988 0.33070247 0.15663702        nan        nan]
 [0.54639443 0.24781211 0.14453274 0.24683433 0.34885066]
 [0.43844208 0.23356143        nan 0.23614865        nan]
 [0.47883123 0.21994862 0.12690407 0.2037919  0.32687382]
 [0.49318932 0.28241304 0.15533996 0.2756061  0.39399538]]",-0.11882570942866216,0.010807221840750475,0.00016030034557233281
4138,"[[0.40233379 0.20272456 0.12373784        nan 0.26657246]
 [0.36835123 0.22651679 0.1341793  0.20799149 0.2935812 ]
 [0.39263503 0.27331983 0.13702539        nan 0.3024609 ]
 [0.42547415 0.23039542 0.14756885 0.21770231 0.31411332]
 [0.41123962 0.28703289 0.16625918 0.24642541 0.30010367]]",-0.141222293788629,0.03207987775651075,-0.0003957230761921806
4139,"[[0.36462911 0.16059275 0.12937437 0.17568366 0.26478199]
 [0.34997163 0.2354567  0.13820325 0.18596332 0.24087511]
 [0.34786934 0.18096444 0.13037032        nan        nan]
 [0.34743611 0.22771943 0.14993801        nan 0.28422418]
 [0.3438577  0.26161988 0.13609876 0.20521894 0.25634286]]",,-0.002104484106590865,-0.0015347422546435792
4140,"[[0.451055   0.26089792 0.14754669 0.18944718 0.3274354 ]
 [0.41563008        nan 0.12787083 0.23119997        nan]
 [0.44883301 0.24330248 0.13307113 0.22977975 0.32365884]
 [0.43623796        nan 0.1548306  0.23672013 0.3064097 ]
 [0.43721094 0.28362526        nan        nan 0.34966481]]",,,0.0022050642660631095
4141,"[[0.45821048 0.26658443 0.13323839 0.24288203 0.32591531]
 [0.46772054 0.23366774 0.18990417 0.24785811 0.30842269]
 [0.46675341 0.2847608  0.16799794        nan 0.38786259]
 [0.42770813 0.35434712 0.14566926 0.24921114 0.36697626]
 [0.52633347 0.27678552 0.18937128 0.25992115 0.37904059]]",-0.09310126703356814,-0.0005328846576900248,0.0014017635873604846
4142,"[[0.35525696 0.25096954 0.12372918 0.19203326 0.28536879]
 [0.40582157 0.21930007        nan 0.18111786        nan]
 [0.35615442 0.21707692 0.12943426 0.22622223 0.3129206 ]
 [0.44202749 0.24315123 0.16273038 0.24419152        nan]
 [0.38402885 0.17157081 0.14867469        nan 0.29592908]]",-0.16325052446366195,,0.0013321838680371663
4143,"[[0.34603616 0.20240692 0.11883168 0.16443272 0.28349634]
 [0.37991837 0.2289898  0.13836512 0.21159321 0.26356039]
 [0.35769701 0.22920751 0.14755046 0.20151851 0.27114331]
 [0.36726204 0.23229681 0.15817808 0.20636729 0.31068249]
 [0.41529723 0.25980376 0.13449093 0.23463324        nan]]",-0.1452133235701244,-0.0038741935971624564,-0.0018618952329164868
4144,"[[0.46301498 0.2608303  0.14381053 0.2090194  0.31748929]
 [0.52426159 0.25278017        nan 0.19093796 0.35631451]
 [0.44076705 0.26369146 0.14426755        nan 0.36109108]
 [0.56081156 0.32921882 0.15906644 0.24232638 0.38439287]
 [0.49676162 0.30482727        nan 0.26857567 0.31333587]]",-0.11562021450896075,,0.0014113178348468488
4145,"[[0.4111983  0.27233501 0.11751431 0.22992718 0.31474713]
 [0.47217329 0.29100084 0.15127055 0.23593626 0.3075446 ]
 [0.5048093  0.26710144 0.1619889  0.23059568        nan]
 [0.45062317 0.33574526 0.15717545        nan 0.34795049]
 [0.49892838 0.24271718 0.15423789 0.21404318 0.34547027]]",,0.002967339165368399,-0.000777116408746479
4146,"[[0.32833903 0.19723266 0.12954942        nan 0.29248895]
 [0.38569903 0.23371495 0.12734651 0.21671915 0.30623049]
 [0.37381474 0.24521422 0.16849588 0.23105765        nan]
 [0.41649425 0.28574174 0.16022336 0.21056649        nan]
 [0.43965151 0.27920307 0.14080797 0.20242622 0.29769196]]",-0.122635736580248,0.013461459336859605,0.0006369628987146223
4147,"[[0.42024863 0.24703312 0.11913176 0.18091213 0.30643763]
 [0.48588424 0.1955863  0.14247453        nan 0.27698633]
 [0.45718566 0.28548111 0.13819123 0.23844094 0.29927209]
 [0.4348486  0.33435679 0.17863444 0.24170568 0.34081514]
 [0.45373328 0.29547151 0.1647219  0.23261765        nan]]",-0.13230888470018265,0.022247367083355507,-0.00013802567641180795
4148,"[[0.3863278  0.26352168 0.17091296 0.21785653 0.29993853]
 [0.42875424 0.28004244        nan 0.23051601        nan]
 [0.35847704 0.24965146 0.14518425 0.26453193 0.2735927 ]
 [0.44012934 0.26502826 0.15793956 0.20743348 0.34160912]
 [0.41434207 0.23977545 0.14516203 0.19906073 0.30226002]]",-0.12914216870256504,,-0.000703280089751718
4149,"[[0.35651715 0.24459655 0.13080539 0.17042142 0.29299684]
 [0.44544284 0.30467609 0.13663044        nan        nan]
 [0.41866503 0.30205137 0.12018238 0.21231316 0.3025872 ]
 [0.39522771 0.22567171 0.15378108 0.21922543 0.2952169 ]
 [0.40746944 0.2424463  0.16658334 0.2326754  0.28064563]]",-0.15055793940292903,0.029952894612860048,0.0015191189320993754
4150,"[[0.39713835 0.27484496 0.15198948        nan 0.326752  ]
 [0.49260616        nan 0.13715373 0.23045183 0.31790572]
 [0.55690673 0.2426555  0.17462342 0.20095411 0.34392561]
 [0.46803315 0.30560426 0.15021514 0.24520157 0.33317352]
 [0.38217483 0.25766397 0.16252323 0.26647207 0.35589216]]",-0.12001378915729373,0.02536950015334119,0.0013831706652396342
4151,"[[0.34824138 0.20368273 0.14486212        nan        nan]
 [0.42356827 0.2837575  0.13842817 0.20962301 0.30326219]
 [0.41667589 0.23049055 0.13665636 0.21448421 0.29800822]
 [0.39451981 0.22083232        nan 0.21882059        nan]
 [0.39950553 0.25918871 0.15293395 0.2651468  0.30924918]]",,0.014505775906734075,2.676187470660848e-06
4152,"[[0.34149171 0.20767088 0.13033363 0.18428059 0.26764683]
 [0.37745191 0.19791741 0.13490154 0.2344261  0.25904871]
 [0.37561512 0.22264221        nan 0.20732378 0.25288266]
 [0.33703572 0.23895058 0.15113841        nan 0.27921312]
 [0.32760919 0.24454012 0.16835515 0.23674362        nan]]",,0.033453611855987636,0.00023640603868449694
4153,"[[0.3334789  0.27477848 0.12983148        nan 0.27127681]
 [0.37364365 0.20496121 0.14626472 0.21385658        nan]
 [0.36113192 0.21382948 0.16812676        nan 0.30282961]
 [0.36387506 0.25129324 0.1220467  0.20038548        nan]
 [       nan 0.23045816 0.14599598 0.23673591 0.27550377]]",-0.09659281917061374,-0.0002687376508625494,-0.0014897109631608646
4154,"[[0.52538829 0.28403127 0.13491062 0.28529781 0.35188654]
 [0.51526712 0.29836865 0.14229448 0.23153734 0.32691231]
 [0.42631916 0.29931524        nan 0.26369938 0.38421458]
 [0.50371109 0.26397853 0.13536258 0.22435438 0.34163321]
 [0.42140307 0.30197998 0.18060559 0.21247485 0.37462513]]",-0.11555051091265649,0.0383111177907709,-0.006186777762404153
4155,"[[0.38283108 0.21888945 0.11425539 0.21107981 0.26262868]
 [0.38069527 0.25778674 0.13047917 0.20048885 0.29170543]
 [0.3993905  0.24776478 0.16723189        nan        nan]
 [0.41878577 0.24918734 0.15152554 0.22541437 0.2948395 ]
 [0.36570806 0.26074898 0.15100588 0.20043599 0.27879406]]",-0.13963905595697312,0.020526712556975857,-0.00466942869676512
4156,"[[0.37292337 0.2019344  0.12453511 0.18596128 0.2531725 ]
 [0.36058558 0.25168895 0.1405704  0.21408024 0.28056452]
 [0.32247847 0.23477903 0.11884798        nan        nan]
 [0.40349925 0.23049292 0.15216579        nan        nan]
 [0.38876676        nan 0.16634602 0.19749674        nan]]",,0.025775618584692683,0.0009331415989145349
4157,"[[0.33360062 0.18807739 0.1476336  0.1695181  0.280016  ]
 [0.32237535 0.25893787 0.12783596        nan 0.25272106]
 [0.38228044 0.24241983 0.13769801 0.21935702 0.25891296]
 [0.38421395 0.22864669 0.14750398 0.20818447 0.25705426]
 [0.37169562 0.22872442 0.16043247 0.20881993 0.28406034]]",-0.13727287194770504,0.032596506361800004,-0.001826768821008444
4158,"[[0.45322005 0.28617514 0.17339514 0.2435473  0.34663985]
 [0.49025196 0.2767798  0.13912222 0.23191618 0.30315929]
 [0.49903939 0.26001752 0.16137003        nan 0.375922  ]
 [0.453423   0.28562021        nan        nan 0.34422671]
 [0.50168692 0.28772395 0.15702197 0.25199784 0.32918582]]",,0.01789975776990485,0.0004196435236259369
4159,"[[0.46708659 0.29396906        nan 0.26497371        nan]
 [0.50897775 0.28835501 0.16579257 0.2940247         nan]
 [0.48514912        nan 0.15308048 0.24084497 0.36007606]
 [0.50692463 0.29711753 0.17786751        nan 0.38318852]
 [0.54714396        nan 0.15462646 0.27057278 0.37009384]]",,-0.01116610047151037,-0.0014694625462410929
4160,"[[0.48406567        nan 0.12657495 0.22856949 0.28981368]
 [0.43888423 0.25905238 0.11774686 0.18902886 0.32367774]
 [0.39214411 0.24941155        nan 0.22637166        nan]
 [0.41519232 0.2346018  0.17030456 0.25275327        nan]
 [0.43935693 0.28972768 0.15002214        nan 0.28916138]]",-0.17938029630728877,0.03227528551774493,0.00221923109179369
4161,"[[0.39467397 0.26498461 0.14314978        nan 0.2803473 ]
 [0.37048481 0.22024051 0.13075648 0.19411137        nan]
 [0.37964573 0.21127427 0.12884421 0.20898051 0.26500118]
 [0.39889179 0.24897884 0.15420871 0.2064246  0.27906825]
 [0.36240235 0.22425353 0.17166073 0.23184378 0.28127874]]",-0.1329315925269301,0.04090425638580705,0.0009566531155240459
4162,"[[0.3953416  0.25166332 0.14481758 0.23515121 0.2800114 ]
 [0.37038871 0.23652028 0.161419   0.21694883 0.27348607]
 [0.36225409 0.27826308 0.13529227 0.21217922 0.25014824]
 [0.40819398 0.21149403 0.14235601 0.18685392 0.29037824]
 [0.36358582 0.21800428 0.14896606        nan 0.27537701]]",-0.13003595913775717,-0.012452940529725759,0.0017085180878180894
